student_id,question_id,question_text,reference_answer,student_answer,section,topic,is_correct
STUDENT_014,sectionB_deep_neural_networks_q15,"Design a suitable Deep Neural Network architecture for multi-task learning in Project Eco-Routing that simultaneously: (1) predicts delivery delay, (2) estimates customer satisfaction, and (3) detects unsafe road conditions from images.",B,B,Section B,Deep Neural Networks,correct
STUDENT_014,sectionC_c1,"In the past 2 months, I have actively read extra materials, research papers, or attended courses related to the 2 selected technical topics.",,5,Section C,,
STUDENT_014,sectionC_c2,"I still frequently apply or reference the foundational concepts of these 2 topics in my current projects, assignments, or daily technology discussions.",,5,Section C,,
STUDENT_014,sectionC_c3,"I have continued to use GenAI tools (e.g., ChatGPT, Gemini, Copilot) to explore and deepen my understanding of these technical topics over the last 2 months.",,4,Section C,,
STUDENT_014,sectionC_c4,"When encountering a new or difficult problem within these topics nowadays, my first instinct is still to consult an AI tool before looking elsewhere.",,4,Section C,,
STUDENT_014,sectionC_c5,"After 2 months of independent learning, I feel more capable of analyzing and filtering out the biased or inaccurate technical responses generated by AI.",,5,Section C,,
STUDENT_014,sectionC_c6,I now double-check AI-generated code or mathematical formulas against official documentation more rigorously than I did during the course.,,5,Section C,,
STUDENT_014,sectionC_c7,My trust in AI's capacity to explain highly complex computer science models has consolidated and become more stable over time.,,5,Section C,,
STUDENT_014,sectionC_c8,"I feel that I have become less dependent on AI for straight answers, using it more as a brainstorming partner for technical logic.",,5,Section C,,
STUDENT_014,sectionC_c9,"Without AI tools, I would find it significantly harder to solve the structural and algorithmic problems of these 2 selected topics today.",,4,Section C,,
STUDENT_014,sectionC_c10,The AI-supported learning habits I developed during the Intelligent Systems (IS) course have successfully transferred into my self-study routines for other university subjects.,,5,Section C,,
STUDENT_060,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_060,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_060,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_060,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_060,sectionA_topicFirst,5. First topic selected for assessment,,word_embedding,Section A,,
STUDENT_060,sectionA_topicSecond,6. Second topic selected for assessment,,recommender_system,Section A,,
STUDENT_060,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_060,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Self-taught,Section A,,
STUDENT_060,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,3,Section A,,
STUDENT_060,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,3,Section A,,
STUDENT_060,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_060,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_060,sectionA_aiToolPrimary,13. AI tool used most,,Claude,Section A,,
STUDENT_060,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"Researching, expanding knowledge, Q&A",Section A,,
STUDENT_060,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_060,sectionB_word_embedding_q1,What is the key advantage of FastText over Word2Vec?,C,C,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q2,Why do static embeddings (e.g. Word2Vec) struggle with polysemy?,C,C,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q3,What is the main advantage of contextual embeddings (e.g. BERT) over static embeddings?,D,D,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q4,"In the analogy ""king - man + woman ≈ ?"", what is the expected result?",D,D,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q5,How can you best evaluate the quality of word embeddings?,D,D,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q6,"What type of bias is shown if ""doctor"" is closer to ""man"" and ""nurse"" to ""woman""?",D,D,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q7,What is a major limitation of GloVe compared to BERT?,A,A,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q8,Why is bias in word embeddings dangerous in real applications?,C,C,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q9,Which method is most effective for reducing bias in word embeddings?,D,D,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q10,Which approach is best for creating good word embeddings for Vietnamese?,D,D,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q11,"The team trains Word Embeddings on the customer feedback corpus. The vector for ""delay"" is very close to the vectors of ""late"", ""traffic"", and ""rainy"". What does this closeness indicate?",A,A,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q12,"When using pre-trained Word Embeddings (e.g., Word2Vec or GloVe) trained on general English data versus embeddings trained specifically on the logistics customer review corpus, which one is generally better for understanding domain-specific terms like ""satellite depot"", ""last-mile"", ""AEV"", and ""gig-shipper""?",B,B,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q13,"The team observes that in the trained embedding space: vector(""courier"") - vector(""human"") + vector(""AEV"") is close to vector(""autonomous""). What capability of Word Embedding does this example demonstrate?",A,A,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q14,"The team wants to use Word Embeddings to automatically detect negative courier behavior from call transcripts. They average all word vectors in a review to get a document vector, then train a classifier. What is a major limitation of this approach?",A,A,Section B,Word Embedding,correct
STUDENT_060,sectionB_word_embedding_q15,"To better capture contextual meaning in customer complaints (e.g., the word ""slow"" can mean slow delivery or slow response depending on context), which advanced embedding technique should the team adopt instead of static Word2Vec/GloVe?",B,B,Section B,Word Embedding,correct
STUDENT_060,sectionB_recommender_system_q1,"Which accuracy metric calculates the square root of the average of squared differences between predicted ratings and actual user ratings, thereby placing a heavier penalty on larger prediction errors?",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q2,"In Content-based Filtering systems, what is the primary mathematical purpose of integrating the Inverse Document Frequency (IDF) component into TF-IDF term weighting?",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q3,Why is Item-based Collaborative Filtering often preferred over User-based Collaborative Filtering in massive commercial web systems (like Amazon or Netflix)?,B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q4,"From a strategic product perspective, what is the core benefit of designing a recommender engine that successfully suggests niche, obscure items located in the ""Long Tail"" of the distribution?",C,C,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q5,"Suppose a user profile vector and an item feature vector are represented in a binary space. If the dot product of these two vectors yields a high value, what does this mathematically imply in a Content-based Filtering framework?",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q6,"In a Memory-based Collaborative Filtering setup, User A and User B have a high Pearson Correlation Coefficient of 0.88. If User A highly rates a newly released item with 5 stars, what rating is the system most likely to predict for User B regarding this identical item?",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q7,"What is the fundamental scalable disadvantage of using a pure ""Memory-based"" (Neighborhood) Collaborative Filtering approach in a production system containing millions of active users and items?",C,C,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q8,"How does the ""Recursive Collaborative Filtering"" approach attempt to mitigate the intense challenge of data sparsity within a highly sparse rating matrix?",B,D,Section B,Recommender System,incorrect
STUDENT_060,sectionB_recommender_system_q9,"An AI researcher evaluates a new music recommendation system and notes that while the raw offline validation accuracy (RMSE) is poor, live A/B testing yields extremely high user satisfaction and click-through rates. How can you explain this outcome?",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q10,"Imagine you are designing a Hybrid Recommender System architecture specifically tailored to eliminate the ""New User Cold Start"" problem while maintaining high scalability. Propose the most robust combination of methodologies.",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q11,"Project Eco-Routing deploys a food delivery feature on its platform. A user named Bob frequently orders high-calorie ""Burgers"" and ""Pizzas"" from vendors located within a 2-kilometer radius. If the platform utilizes a Content-based Filtering approach, which item is the system most likely to recommend to Bob next?",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q12,"The platform expands its services to a brand-new residential district. A newly registered restaurant has just uploaded its menu, but no users have ordered from it or rated its items yet. Which specific challenge of Recommender Systems is occurring here, and what is the best strategy to mitigate it using the available data?",C,C,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q13,"In User-based Collaborative Filtering, when predicting a rating for an active user on a target restaurant, the system calculates the similarity between users. Why is it a standard practice to subtract a user's average rating from their actual rating (creating a mean-centered rating) before calculating the weighted prediction score?",C,C,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q14,"During a sudden torrential downpour, the system must recommend optimized emergency shelter or rest points for the human couriers (shippers) to protect them from flooding. You have two recommendation engines available: Model X: High Precision (When it recommends a shelter, it is guaranteed to be safe and open, but it leaves out many nearby available shelters). Model Y: High Recall (It lists every single potentially available shelter in the area, but accidentally includes some locations that are already flooded or closed). Given that couriers are actively driving in dangerous conditions with depleting phone batteries and cannot afford to travel to a closed location, which metric should you prioritize?",B,B,Section B,Recommender System,correct
STUDENT_060,sectionB_recommender_system_q15,"To scale up the system to handle tens of millions of customers and items, the memory-based Collaborative Filtering approach becomes computationally impossible at run-time. Propose a model-based recommendation architecture that maps both users and items into a shared, lower-dimensional latent factor space (e.g., of size K) to predict missing ratings via dot products, and specify the primary mathematical technique used.",B,B,Section B,Recommender System,correct
STUDENT_060,sectionC_c1,"In the past 2 months, I have actively read extra materials, research papers, or attended courses related to the 2 selected technical topics.",,5,Section C,,
STUDENT_060,sectionC_c2,"I still frequently apply or reference the foundational concepts of these 2 topics in my current projects, assignments, or daily technology discussions.",,5,Section C,,
STUDENT_060,sectionC_c3,"I have continued to use GenAI tools (e.g., ChatGPT, Gemini, Copilot) to explore and deepen my understanding of these technical topics over the last 2 months.",,4,Section C,,
STUDENT_060,sectionC_c4,"When encountering a new or difficult problem within these topics nowadays, my first instinct is still to consult an AI tool before looking elsewhere.",,5,Section C,,
STUDENT_060,sectionC_c5,"After 2 months of independent learning, I feel more capable of analyzing and filtering out the biased or inaccurate technical responses generated by AI.",,5,Section C,,
STUDENT_060,sectionC_c6,I now double-check AI-generated code or mathematical formulas against official documentation more rigorously than I did during the course.,,5,Section C,,
STUDENT_060,sectionC_c7,My trust in AI's capacity to explain highly complex computer science models has consolidated and become more stable over time.,,4,Section C,,
STUDENT_060,sectionC_c8,"I feel that I have become less dependent on AI for straight answers, using it more as a brainstorming partner for technical logic.",,5,Section C,,
STUDENT_060,sectionC_c9,"Without AI tools, I would find it significantly harder to solve the structural and algorithmic problems of these 2 selected topics today.",,4,Section C,,
STUDENT_060,sectionC_c10,The AI-supported learning habits I developed during the Intelligent Systems (IS) course have successfully transferred into my self-study routines for other university subjects.,,4,Section C,,
STUDENT_098,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_098,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_098,sectionA_studentStatus,3. Current status,,Full-time student,Section A,,
STUDENT_098,sectionA_selfLearningScale,4. Self-learning ability (1-5),,4,Section A,,
STUDENT_098,sectionA_topicFirst,5. First topic selected for assessment,,linear_regression,Section A,,
STUDENT_098,sectionA_topicSecond,6. Second topic selected for assessment,,deep_neural_networks,Section A,,
STUDENT_098,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Never,Section A,,
STUDENT_098,sectionA_studiedTopic2,8. Studied Topic 2 before?,,Never,Section A,,
STUDENT_098,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,1,Section A,,
STUDENT_098,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,1,Section A,,
STUDENT_098,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_098,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Several times a week,Section A,,
STUDENT_098,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_098,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"explain, summary new knowlegde",Section A,,
STUDENT_098,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_098,sectionB_linear_regression_q1,What is the primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q2,"In the linear regression equation Y = b0 + b1*X + e, what does b1 represent?",B,B,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q3,What is the fundamental difference between Simple Linear Regression and Multiple Linear Regression?,B,A,Section B,Linear Regression,incorrect
STUDENT_098,sectionB_linear_regression_q4,Explain the meaning of a coefficient of determination (R2) value of 0.85 in a model.,B,B,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q5,"A model predicts house price (Y) based on square footage (X) with the equation Price = 50,000 + 100 * SqFt. If a house is 2,000 SqFt, what is the predicted price?",A,A,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q6,Which loss function is most commonly minimized during the training of a standard Linear Regression model using the Ordinary Least Squares (OLS) method?,C,C,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q7,"When performing residual analysis, if you observe a distinct pattern (e.g., a parabolic shape) in the plot of residuals versus fitted values, what does this indicate about the linear regression model?",B,B,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q8,"Why is it crucial to check for multicollinearity in Multiple Linear Regression, and what statistical measure is often used to detect it?",B,B,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q9,"Evaluate the trade-off between using a high-degree polynomial regression model (which perfectly fits the training data) versus a simple linear regression model for future prediction. Which model is generally preferred for generalization, and why?",A,D,Section B,Linear Regression,incorrect
STUDENT_098,sectionB_linear_regression_q10,"Propose a hypothetical feature transformation (e.g., squaring, logging) for the independent variable X in a dataset where the relationship between X and Y is initially exponential, and briefly explain why this transformation is necessary for Linear Regression.",A,A,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q11,"The Eco-Routing system estimates the Estimated Time of Arrival (ETA, in minutes, Y) based on Distance (km, X) using the Simple Linear Regression model: Y = 3 + 1.8 * X. If an AEV has a distance of 15 km to cover, what is the predicted ETA?",C,D,Section B,Linear Regression,incorrect
STUDENT_098,sectionB_linear_regression_q12,"A Multiple Linear Regression (MLR) model predicts the AEV's Energy Consumption (Y, kWh) based on Motor Temperature (X1) and Average Speed (X2). If the coefficient beta 1 (for Motor Temperature) is 0.05, assuming all other factors remain constant, what is the statistical meaning of this finding?",C,C,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q13,"Eco-Routing engineers observe that two input variables for the prediction model (Delay Time X1 and Traffic Level X2, both derived from the IoT Sensor Grid) are nearly perfectly correlated (r > 0.95). What severe statistical problem occurs when running Multiple Linear Regression (MLR) with these two variables?",B,B,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q14,"An MLR model predicting customer satisfaction (Y, scale 1-5) has a very high Coefficient of Determination (R2 = 0.92). However, upon inspecting the Residual Plot, the residual points form a distinct U-shape (parabolic pattern). Which evaluation is correct?",C,C,Section B,Linear Regression,correct
STUDENT_098,sectionB_linear_regression_q15,"Data from the IoT Sensor Grid shows that the relationship between Distance Traveled (X) and Remaining Battery Capacity (Y) is non-linear, where the rate of battery depletion slows down as distance increases (diminishing returns). To enable the use of standard Linear Regression, propose a common transformation for the independent variable X.",C,C,Section B,Linear Regression,correct
STUDENT_098,sectionB_deep_neural_networks_q1,What is the main benefit of using Residual Connections in deep networks?,C,C,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q2,Which activation function is most commonly used in modern deep neural networks?,D,D,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q3,Why is Batch Normalization commonly used?,B,B,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q4,What does the vanishing gradient problem cause?,C,A,Section B,Deep Neural Networks,incorrect
STUDENT_098,sectionB_deep_neural_networks_q5,What should you do first if you observe exploding gradients?,D,D,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q6,"If your DNN is severely overfitting, which technique is most effective?",D,B,Section B,Deep Neural Networks,incorrect
STUDENT_098,sectionB_deep_neural_networks_q7,Why have Transformers largely replaced RNNs in many tasks?,D,D,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q8,What is the main risk when a DNN is used for hiring decisions?,C,C,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q9,What is the biggest concern with highly accurate but black-box DNNs in healthcare?,D,D,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q10,Which approach is best to reduce gender bias in a DNN for loan approval?,D,D,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q11,"The team builds a Deep Neural Network to predict customer satisfaction score (1-5) using features from multiple data sources (order history, IoT telemetry, and text sentiment). This is a regression task. Which loss function is most appropriate?",B,B,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q12,"A DNN is trained to classify road conditions (Clear / Congested / Dangerous) from AEV dashcam images (Vision Stream). During training, the validation loss stops decreasing while training loss continues to drop significantly. What problem is occurring?",B,B,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q13,The team uses a Deep Neural Network with 6 hidden layers to predict AEV energy consumption. They observe that adding more layers improves training accuracy but makes the model very slow and unstable during training. What is the most likely cause?,B,B,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q14,"The team has two models for predicting delivery delay (binary classification): Model X: Very deep DNN (many layers) - High training accuracy, moderate validation accuracy. Model Y: Shallower DNN with Residual Connections (ResNet-style) - Slightly lower training accuracy but much better validation accuracy and generalization. Which model should be chosen for real-time deployment and why?",B,B,Section B,Deep Neural Networks,correct
STUDENT_098,sectionB_deep_neural_networks_q15,"Design a suitable Deep Neural Network architecture for multi-task learning in Project Eco-Routing that simultaneously: (1) predicts delivery delay, (2) estimates customer satisfaction, and (3) detects unsafe road conditions from images.",B,B,Section B,Deep Neural Networks,correct
STUDENT_098,sectionC_c1,"In the past 2 months, I have actively read extra materials, research papers, or attended courses related to the 2 selected technical topics.",,5,Section C,,
STUDENT_098,sectionC_c2,"I still frequently apply or reference the foundational concepts of these 2 topics in my current projects, assignments, or daily technology discussions.",,5,Section C,,
STUDENT_098,sectionC_c3,"I have continued to use GenAI tools (e.g., ChatGPT, Gemini, Copilot) to explore and deepen my understanding of these technical topics over the last 2 months.",,4,Section C,,
STUDENT_098,sectionC_c4,"When encountering a new or difficult problem within these topics nowadays, my first instinct is still to consult an AI tool before looking elsewhere.",,4,Section C,,
STUDENT_098,sectionC_c5,"After 2 months of independent learning, I feel more capable of analyzing and filtering out the biased or inaccurate technical responses generated by AI.",,4,Section C,,
STUDENT_098,sectionC_c6,I now double-check AI-generated code or mathematical formulas against official documentation more rigorously than I did during the course.,,5,Section C,,
STUDENT_098,sectionC_c7,My trust in AI's capacity to explain highly complex computer science models has consolidated and become more stable over time.,,4,Section C,,
STUDENT_098,sectionC_c8,"I feel that I have become less dependent on AI for straight answers, using it more as a brainstorming partner for technical logic.",,5,Section C,,
STUDENT_098,sectionC_c9,"Without AI tools, I would find it significantly harder to solve the structural and algorithmic problems of these 2 selected topics today.",,5,Section C,,
STUDENT_098,sectionC_c10,The AI-supported learning habits I developed during the Intelligent Systems (IS) course have successfully transferred into my self-study routines for other university subjects.,,5,Section C,,
STUDENT_096,sectionA_yearOfStudy,1. Current year of study,,Postgraduate,Section A,,
STUDENT_096,sectionA_gender,2. Gender,,Male,Section A,,
STUDENT_096,sectionA_studentStatus,3. Current status,,Working student,Section A,,
STUDENT_096,sectionA_selfLearningScale,4. Self-learning ability (1-5),,3,Section A,,
STUDENT_096,sectionA_topicFirst,5. First topic selected for assessment,,recommender_system,Section A,,
STUDENT_096,sectionA_topicSecond,6. Second topic selected for assessment,,linear_regression,Section A,,
STUDENT_096,sectionA_studiedTopic1,7. Studied Topic 1 before?,,Self-taught,Section A,,
STUDENT_096,sectionA_studiedTopic2,8. Studied Topic 2 before?,,University course,Section A,,
STUDENT_096,sectionA_familiarityTopic1Scale,9. Familiarity with Topic 1 (1-5),,4,Section A,,
STUDENT_096,sectionA_familiarityTopic2Scale,10. Familiarity with Topic 2 (1-5),,4,Section A,,
STUDENT_096,sectionA_usedGenAi,11. Used GenAI tools for learning?,,Yes,Section A,,
STUDENT_096,sectionA_aiLearningFrequency,12. Frequency of using AI for learning,,Daily,Section A,,
STUDENT_096,sectionA_aiToolPrimary,13. AI tool used most,,ChatGPT,Section A,,
STUDENT_096,sectionA_aiStudyPurpose,14. Primary purpose of using AI,,"Explain the concepts I don't fully understand, review the material, and give instructions to solve complex problems that require many steps",Section A,,
STUDENT_096,sectionA_attendedAiTraining,15. Attended AI course or workshop?,,No,Section A,,
STUDENT_096,sectionB_recommender_system_q1,"Which accuracy metric calculates the square root of the average of squared differences between predicted ratings and actual user ratings, thereby placing a heavier penalty on larger prediction errors?",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q2,"In Content-based Filtering systems, what is the primary mathematical purpose of integrating the Inverse Document Frequency (IDF) component into TF-IDF term weighting?",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q3,Why is Item-based Collaborative Filtering often preferred over User-based Collaborative Filtering in massive commercial web systems (like Amazon or Netflix)?,B,C,Section B,Recommender System,incorrect
STUDENT_096,sectionB_recommender_system_q4,"From a strategic product perspective, what is the core benefit of designing a recommender engine that successfully suggests niche, obscure items located in the ""Long Tail"" of the distribution?",C,C,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q5,"Suppose a user profile vector and an item feature vector are represented in a binary space. If the dot product of these two vectors yields a high value, what does this mathematically imply in a Content-based Filtering framework?",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q6,"In a Memory-based Collaborative Filtering setup, User A and User B have a high Pearson Correlation Coefficient of 0.88. If User A highly rates a newly released item with 5 stars, what rating is the system most likely to predict for User B regarding this identical item?",B,A,Section B,Recommender System,incorrect
STUDENT_096,sectionB_recommender_system_q7,"What is the fundamental scalable disadvantage of using a pure ""Memory-based"" (Neighborhood) Collaborative Filtering approach in a production system containing millions of active users and items?",C,C,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q8,"How does the ""Recursive Collaborative Filtering"" approach attempt to mitigate the intense challenge of data sparsity within a highly sparse rating matrix?",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q9,"An AI researcher evaluates a new music recommendation system and notes that while the raw offline validation accuracy (RMSE) is poor, live A/B testing yields extremely high user satisfaction and click-through rates. How can you explain this outcome?",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q10,"Imagine you are designing a Hybrid Recommender System architecture specifically tailored to eliminate the ""New User Cold Start"" problem while maintaining high scalability. Propose the most robust combination of methodologies.",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q11,"Project Eco-Routing deploys a food delivery feature on its platform. A user named Bob frequently orders high-calorie ""Burgers"" and ""Pizzas"" from vendors located within a 2-kilometer radius. If the platform utilizes a Content-based Filtering approach, which item is the system most likely to recommend to Bob next?",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q12,"The platform expands its services to a brand-new residential district. A newly registered restaurant has just uploaded its menu, but no users have ordered from it or rated its items yet. Which specific challenge of Recommender Systems is occurring here, and what is the best strategy to mitigate it using the available data?",C,C,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q13,"In User-based Collaborative Filtering, when predicting a rating for an active user on a target restaurant, the system calculates the similarity between users. Why is it a standard practice to subtract a user's average rating from their actual rating (creating a mean-centered rating) before calculating the weighted prediction score?",C,D,Section B,Recommender System,incorrect
STUDENT_096,sectionB_recommender_system_q14,"During a sudden torrential downpour, the system must recommend optimized emergency shelter or rest points for the human couriers (shippers) to protect them from flooding. You have two recommendation engines available: Model X: High Precision (When it recommends a shelter, it is guaranteed to be safe and open, but it leaves out many nearby available shelters). Model Y: High Recall (It lists every single potentially available shelter in the area, but accidentally includes some locations that are already flooded or closed). Given that couriers are actively driving in dangerous conditions with depleting phone batteries and cannot afford to travel to a closed location, which metric should you prioritize?",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_recommender_system_q15,"To scale up the system to handle tens of millions of customers and items, the memory-based Collaborative Filtering approach becomes computationally impossible at run-time. Propose a model-based recommendation architecture that maps both users and items into a shared, lower-dimensional latent factor space (e.g., of size K) to predict missing ratings via dot products, and specify the primary mathematical technique used.",B,B,Section B,Recommender System,correct
STUDENT_096,sectionB_linear_regression_q1,What is the primary goal of Simple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q2,"In the linear regression equation Y = b0 + b1*X + e, what does b1 represent?",B,B,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q3,What is the fundamental difference between Simple Linear Regression and Multiple Linear Regression?,B,B,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q4,Explain the meaning of a coefficient of determination (R2) value of 0.85 in a model.,B,B,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q5,"A model predicts house price (Y) based on square footage (X) with the equation Price = 50,000 + 100 * SqFt. If a house is 2,000 SqFt, what is the predicted price?",A,A,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q6,Which loss function is most commonly minimized during the training of a standard Linear Regression model using the Ordinary Least Squares (OLS) method?,C,C,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q7,"When performing residual analysis, if you observe a distinct pattern (e.g., a parabolic shape) in the plot of residuals versus fitted values, what does this indicate about the linear regression model?",B,B,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q8,"Why is it crucial to check for multicollinearity in Multiple Linear Regression, and what statistical measure is often used to detect it?",B,B,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q9,"Evaluate the trade-off between using a high-degree polynomial regression model (which perfectly fits the training data) versus a simple linear regression model for future prediction. Which model is generally preferred for generalization, and why?",A,A,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q10,"Propose a hypothetical feature transformation (e.g., squaring, logging) for the independent variable X in a dataset where the relationship between X and Y is initially exponential, and briefly explain why this transformation is necessary for Linear Regression.",A,C,Section B,Linear Regression,incorrect
STUDENT_096,sectionB_linear_regression_q11,"The Eco-Routing system estimates the Estimated Time of Arrival (ETA, in minutes, Y) based on Distance (km, X) using the Simple Linear Regression model: Y = 3 + 1.8 * X. If an AEV has a distance of 15 km to cover, what is the predicted ETA?",C,C,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q12,"A Multiple Linear Regression (MLR) model predicts the AEV's Energy Consumption (Y, kWh) based on Motor Temperature (X1) and Average Speed (X2). If the coefficient beta 1 (for Motor Temperature) is 0.05, assuming all other factors remain constant, what is the statistical meaning of this finding?",C,B,Section B,Linear Regression,incorrect
STUDENT_096,sectionB_linear_regression_q13,"Eco-Routing engineers observe that two input variables for the prediction model (Delay Time X1 and Traffic Level X2, both derived from the IoT Sensor Grid) are nearly perfectly correlated (r > 0.95). What severe statistical problem occurs when running Multiple Linear Regression (MLR) with these two variables?",B,B,Section B,Linear Regression,correct
STUDENT_096,sectionB_linear_regression_q14,"An MLR model predicting customer satisfaction (Y, scale 1-5) has a very high Coefficient of Determination (R2 = 0.92). However, upon inspecting the Residual Plot, the residual points form a distinct U-shape (parabolic pattern). Which evaluation is correct?",C,C,Section B,Linear Regression,correct
